id,code,country_id:id,state_id:id,name,shortcut
res_partner_company_type_4231,NETO,base.us,base.state_us_34,Employee Cooperative Corporation,Incorporated
res_partner_company_type_4232,NETO,base.us,base.state_us_34,Employee Cooperative Corporation,Inc.
res_partner_company_type_4233,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Company
res_partner_company_type_4234,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Co.
res_partner_company_type_4235,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Corporation
res_partner_company_type_4236,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Corp.
res_partner_company_type_4237,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Incorporated
res_partner_company_type_4238,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Inc.
res_partner_company_type_4239,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Limited
res_partner_company_type_4240,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Ltd
res_partner_company_type_4241,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),Professional Corporation
res_partner_company_type_4242,QX9N,base.us,base.state_us_34,Domestic Benefit Corporation (including professional corporations),P.C.
res_partner_company_type_4243,R7QO,base.us,base.state_us_34,Non-Profit Corporation,Company
res_partner_company_type_4244,R7QO,base.us,base.state_us_34,Non-Profit Corporation,Corporation
res_partner_company_type_4245,R7QO,base.us,base.state_us_34,Non-Profit Corporation,Corp.
res_partner_company_type_4246,R7QO,base.us,base.state_us_34,Non-Profit Corporation,Incorporated
res_partner_company_type_4247,R7QO,base.us,base.state_us_34,Non-Profit Corporation,Inc.
res_partner_company_type_4248,YP04,base.us,base.state_us_34,Commercial Bank,
res_partner_company_type_4249,Z73Z,base.us,base.state_us_34,Voluntary Association and Business Trusts,
res_partner_company_type_4250,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation,Company
res_partner_company_type_4251,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation,Co.
res_partner_company_type_4252,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation,Corporation
res_partner_company_type_4253,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation,Corp.
res_partner_company_type_4254,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation,Incorporated
res_partner_company_type_4255,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation,Inc. Limited
res_partner_company_type_4256,ZJTK,base.us,base.state_us_34,Domestic Business  Corporation,Ltd.
res_partner_company_type_4257,47LQ,base.us,base.state_us_35,Corporation (Nonprofit),
res_partner_company_type_4258,58N0,base.us,base.state_us_35,Limited Partnership,Limited Partnership
res_partner_company_type_4259,6E4G,base.us,base.state_us_35,Limited Liability Partnership,L.L.P.
res_partner_company_type_4260,6E4G,base.us,base.state_us_35,Limited Liability Partnership,LLP
res_partner_company_type_4261,6E4G,base.us,base.state_us_35,Limited Liability Partnership,Limited Liability Partnership
res_partner_company_type_4262,6RZK,base.us,base.state_us_35,Commercial Bank,
res_partner_company_type_4263,88XU,base.us,base.state_us_35,Sole proprietorship,
res_partner_company_type_4264,HQJV,base.us,base.state_us_35,Professional Corporation,P.C.
res_partner_company_type_4265,HQJV,base.us,base.state_us_35,Professional Corporation,PC
res_partner_company_type_4266,HQJV,base.us,base.state_us_35,Professional Corporation,Professional Corporation
res_partner_company_type_4267,IN4H,base.us,base.state_us_35,Professional Limited Liability Company,P.L.L.C.
res_partner_company_type_4268,IN4H,base.us,base.state_us_35,Professional Limited Liability Company,PLLC
res_partner_company_type_4269,IN4H,base.us,base.state_us_35,Professional Limited Liability Company,Professional Limited Liability Company
res_partner_company_type_4270,LJH5,base.us,base.state_us_35,Limited Liability Company,L.L.C.
res_partner_company_type_4271,LJH5,base.us,base.state_us_35,Limited Liability Company,LLC
res_partner_company_type_4272,LJH5,base.us,base.state_us_35,Limited Liability Company,L.C.
res_partner_company_type_4273,LJH5,base.us,base.state_us_35,Limited Liability Company,LC
res_partner_company_type_4274,LJH5,base.us,base.state_us_35,Limited Liability Company,Limited Liability Company
res_partner_company_type_4275,MI0H,base.us,base.state_us_35,for profit and not-for profit co-operatives,Cooperative
res_partner_company_type_4276,MI0H,base.us,base.state_us_35,for profit and not-for profit co-operatives,coop.
res_partner_company_type_4277,MI0H,base.us,base.state_us_35,for profit and not-for profit co-operatives,co-operative
res_partner_company_type_4278,MI0H,base.us,base.state_us_35,for profit and not-for profit co-operatives,or co-op
res_partner_company_type_4279,NK3V,base.us,base.state_us_35,General Partnership,
res_partner_company_type_4280,NR96,base.us,base.state_us_35,L3C,L.3.C.
res_partner_company_type_4281,NR96,base.us,base.state_us_35,L3C,L3C
res_partner_company_type_4282,NR96,base.us,base.state_us_35,L3C,Low-Profit Limited Liability Company
res_partner_company_type_4283,TPO4,base.us,base.state_us_35,Savings Bank,
res_partner_company_type_4284,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Corp.
res_partner_company_type_4285,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Corp
res_partner_company_type_4286,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Co.
res_partner_company_type_4287,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Co
res_partner_company_type_4288,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Inc.
res_partner_company_type_4289,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Inc
res_partner_company_type_4290,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Ltd.
res_partner_company_type_4291,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Ltd
res_partner_company_type_4292,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Corporation
res_partner_company_type_4293,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Company
res_partner_company_type_4294,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Incorporated
res_partner_company_type_4295,U7HC,base.us,base.state_us_35,Corporation (For-Profit),Limited
res_partner_company_type_4296,UJZB,base.us,base.state_us_35,Ecclesiastical Corporation,
res_partner_company_type_4297,XTOF,base.us,base.state_us_35,Railroad,
res_partner_company_type_4298,Y8GA,base.us,base.state_us_35,credit union,
res_partner_company_type_4299,1ASH,base.us,base.state_us_36,Religious corporations,
res_partner_company_type_4300,1ONH,base.us,base.state_us_36,Public Benefit Corporations,
res_partner_company_type_4301,37F5,base.us,base.state_us_36,Professional Firms,
res_partner_company_type_4302,43LY,base.us,base.state_us_36,Limited Partnership,
res_partner_company_type_4303,4P36,base.us,base.state_us_36,credit union,
res_partner_company_type_4304,6VCW,base.us,base.state_us_36,Commercial Bank,
res_partner_company_type_4305,6ZAR,base.us,base.state_us_36,Limited Liability Partnership,
res_partner_company_type_4306,8OK2,base.us,base.state_us_36,Business Trusts,
res_partner_company_type_4307,9HKD,base.us,base.state_us_36,Financial Corporations,
res_partner_company_type_4308,9I4Y,base.us,base.state_us_36,Non-Profit Corporation,
res_partner_company_type_4309,BQRL,base.us,base.state_us_36,Limited Liability Company,
res_partner_company_type_4310,DEMP,base.us,base.state_us_36,General Partnership,
res_partner_company_type_4311,IYZI,base.us,base.state_us_36,Limited Liability Limited Partnership,
res_partner_company_type_4312,LDBS,base.us,base.state_us_36,Cooperative (Producer),
res_partner_company_type_4313,OXAZ,base.us,base.state_us_36,Insurance Corporations,
res_partner_company_type_4314,S2K8,base.us,base.state_us_36,Business Corporation,
res_partner_company_type_4315,S968,base.us,base.state_us_36,Industrial Bank,
res_partner_company_type_4316,SGT8,base.us,base.state_us_36,Savings and Loan Association,
res_partner_company_type_4317,T4OL,base.us,base.state_us_36,Cemetery associations,
res_partner_company_type_4318,TBN1,base.us,base.state_us_36,Non-Profit Limited Liability Company,
res_partner_company_type_4319,TS1K,base.us,base.state_us_36,Savings Bank,
res_partner_company_type_4320,UJ49,base.us,base.state_us_36,Cooperative (Investor),
res_partner_company_type_4321,VSDJ,base.us,base.state_us_36,Non-deposit Trust Company,
res_partner_company_type_4322,7WQO,base.us,base.state_us_37,Commercial Bank,
res_partner_company_type_4323,8YBQ,base.us,base.state_us_37,General Partnership,
res_partner_company_type_4324,AHK4,base.us,base.state_us_37,credit union,
res_partner_company_type_4325,BG8P,base.us,base.state_us_37,Savings Bank,
res_partner_company_type_4326,HDOD,base.us,base.state_us_37,Savings and Loan Association,
res_partner_company_type_4327,NDBR,base.us,base.state_us_37,Limited Partnership,L.P.
res_partner_company_type_4328,NDBR,base.us,base.state_us_37,Limited Partnership,LP
res_partner_company_type_4329,O4NK,base.us,base.state_us_37,Nonprofit Corporation,
res_partner_company_type_4330,U7GR,base.us,base.state_us_37,Limited Liability Partnership,L.L.P.
res_partner_company_type_4331,U7GR,base.us,base.state_us_37,Limited Liability Partnership,R.L.L.P.
res_partner_company_type_4332,U7GR,base.us,base.state_us_37,Limited Liability Partnership,LLP
res_partner_company_type_4333,U7GR,base.us,base.state_us_37,Limited Liability Partnership,RLLP
res_partner_company_type_4334,WPCN,base.us,base.state_us_37,Limited Liability Company,L.L.C.
res_partner_company_type_4335,WPCN,base.us,base.state_us_37,Limited Liability Company,LLC
res_partner_company_type_4336,XST3,base.us,base.state_us_37,Business Corporation,corp.
res_partner_company_type_4337,XST3,base.us,base.state_us_37,Business Corporation,inc.
res_partner_company_type_4338,XST3,base.us,base.state_us_37,Business Corporation,co.
res_partner_company_type_4339,XST3,base.us,base.state_us_37,Business Corporation,ltd.
res_partner_company_type_4340,1ADA,base.us,base.state_us_38,Family Trust Company,
res_partner_company_type_4341,21OE,base.us,base.state_us_38,Limited Liability Partnership,L.L.P.
res_partner_company_type_4342,21OE,base.us,base.state_us_38,Limited Liability Partnership,LLP
res_partner_company_type_4343,7F5B,base.us,base.state_us_38,Limited Liability Company,L.L.C.
res_partner_company_type_4344,7F5B,base.us,base.state_us_38,Limited Liability Company,LLC
res_partner_company_type_4345,7F5B,base.us,base.state_us_38,Limited Liability Company,L.C.
res_partner_company_type_4346,7F5B,base.us,base.state_us_38,Limited Liability Company,LC
res_partner_company_type_4347,9BH2,base.us,base.state_us_38,Savings and Loan Association,
res_partner_company_type_4348,EMLK,base.us,base.state_us_38,Limited Partnership,L.P.
res_partner_company_type_4349,EMLK,base.us,base.state_us_38,Limited Partnership,LP
res_partner_company_type_4350,J1JO,base.us,base.state_us_38,Commercial Bank,
res_partner_company_type_4351,KC7Z,base.us,base.state_us_38,For-Profit Corporation,
res_partner_company_type_4352,QSHG,base.us,base.state_us_38,Non-deposit Trust Company,
res_partner_company_type_4353,R8SH,base.us,base.state_us_38,Not For Profit Corporation,
res_partner_company_type_4354,SU5T,base.us,base.state_us_38,Cooperative Association,Co-op
res_partner_company_type_4355,SU5T,base.us,base.state_us_38,Cooperative Association,C.A.
res_partner_company_type_4356,U7OR,base.us,base.state_us_38,Savings Bank,
res_partner_company_type_4357,UJKE,base.us,base.state_us_38,credit union,
res_partner_company_type_4358,1S9L,base.us,base.state_us_21,Professional Series Limited Liability Company,
res_partner_company_type_4359,1XOG,base.us,base.state_us_21,Agricultural Marketing Association,
res_partner_company_type_4360,30PQ,base.us,base.state_us_21,Limited Liability Limited Partnership,
res_partner_company_type_4361,30TX,base.us,base.state_us_21,Trust Company,
res_partner_company_type_4362,40SO,base.us,base.state_us_21,Mutual Benefit Corporation,
res_partner_company_type_4363,5AE9,base.us,base.state_us_21,Builidng and Loan Association,
res_partner_company_type_4364,5MRP,base.us,base.state_us_21,Close Corporation,
res_partner_company_type_4365,7OS8,base.us,base.state_us_21,Congressional Chartered Corporation,
res_partner_company_type_4366,93CA,base.us,base.state_us_21,Agricultural Association,
res_partner_company_type_4367,9OSW,base.us,base.state_us_21,Limited Liability Partnership,
res_partner_company_type_4368,9STD,base.us,base.state_us_21,Corporation,
res_partner_company_type_4369,A770,base.us,base.state_us_21,Professional Corporation,
res_partner_company_type_4370,AEK0,base.us,base.state_us_21,Limited Liability Company,
res_partner_company_type_4371,B2F4,base.us,base.state_us_21,Cooperative Association,
res_partner_company_type_4372,HEMZ,base.us,base.state_us_21,Credit Union,
res_partner_company_type_4373,JGPP,base.us,base.state_us_21,Rural Cooperative Association,
res_partner_company_type_4374,KPH8,base.us,base.state_us_21,Investment Company,
res_partner_company_type_4375,L1PM,base.us,base.state_us_21,Professional Limited Liability Limited Partnership,
res_partner_company_type_4376,LPLY,base.us,base.state_us_21,Limited Partnership,
res_partner_company_type_4377,LXI4,base.us,base.state_us_21,Savings Bank,
res_partner_company_type_4378,MY93,base.us,base.state_us_21,Professional Limited Liability Company,
res_partner_company_type_4379,OOX5,base.us,base.state_us_21,Benefit Corporation,
res_partner_company_type_4380,PNF3,base.us,base.state_us_21,Corporate Credit Union,
res_partner_company_type_4381,Q6K2,base.us,base.state_us_21,Savings and Loan Association,
res_partner_company_type_4382,QB0A,base.us,base.state_us_21,Business Trust,
res_partner_company_type_4383,SCX8,base.us,base.state_us_21,Public Benefit Corporation,
res_partner_company_type_4384,SW88,base.us,base.state_us_21,Commercial Bank,
res_partner_company_type_4385,T91C,base.us,base.state_us_21,Professional Close Corporation,
res_partner_company_type_4386,WRF9,base.us,base.state_us_21,Religious Corporation,
res_partner_company_type_4387,XVC6,base.us,base.state_us_21,Series Limited Liability Company,
res_partner_company_type_4388,3GTV,base.us,base.state_us_22,Sanitary & Improvement District,
res_partner_company_type_4389,4TMV,base.us,base.state_us_22,Domestic Limited Cooperative Association,
res_partner_company_type_4390,4WTP,base.us,base.state_us_22,Savings and Loan Association,
res_partner_company_type_4391,5OET,base.us,base.state_us_22,Foreign Limited Liability Company,
res_partner_company_type_4392,639V,base.us,base.state_us_22,Non Profit Domesticated Foreign Corporation,
res_partner_company_type_4393,6ICB,base.us,base.state_us_22,Foreign Corp Professional Corporation,
res_partner_company_type_4394,7BQ5,base.us,base.state_us_22,Non Stock Corporation,
res_partner_company_type_4395,8APW,base.us,base.state_us_22,Domestic Limited Liability Company,
res_partner_company_type_4396,8HNT,base.us,base.state_us_22,Foreign Corporation,
res_partner_company_type_4397,B843,base.us,base.state_us_22,Domestic Professional Limited Liability Company,
res_partner_company_type_4398,BJ2V,base.us,base.state_us_22,Foreign Professional Limited Liability Company,
res_partner_company_type_4399,CXIO,base.us,base.state_us_22,Domesticated Foreign Corporation Professional Corporation,
res_partner_company_type_4400,D2MO,base.us,base.state_us_22,Joint Public Agency,
res_partner_company_type_4401,DFPP,base.us,base.state_us_22,Domestic Limited Partnership,
res_partner_company_type_4402,ECLT,base.us,base.state_us_22,Domestic Corporation Professional Corporation,
res_partner_company_type_4403,GEXT,base.us,base.state_us_22,Commercial Bank,
res_partner_company_type_4404,HV3B,base.us,base.state_us_22,Non Taxable Corporation,
res_partner_company_type_4405,IOWN,base.us,base.state_us_22,Non Profit Foreign Limited Cooperative Association,
res_partner_company_type_4406,KFPS,base.us,base.state_us_22,Domestic General Partnership,
res_partner_company_type_4407,LQZC,base.us,base.state_us_22,Nebraska Benefit Corporation,
res_partner_company_type_4408,MPFG,base.us,base.state_us_22,Foreign Limited Liability Partnership,
res_partner_company_type_4409,NGZJ,base.us,base.state_us_22,Domesticated Foreign Corporation,
res_partner_company_type_4410,O256,base.us,base.state_us_22,Non Profit Foreign Corporation,
res_partner_company_type_4411,Q17J,base.us,base.state_us_22,Savings Bank,
res_partner_company_type_4412,R22H,base.us,base.state_us_22,Registered Agent Designation,
res_partner_company_type_4413,R3J6,base.us,base.state_us_22,Foreign General Apartnership,
res_partner_company_type_4414,R7JP,base.us,base.state_us_22,Non Profit (Dom) Corporation,
res_partner_company_type_4415,RH6N,base.us,base.state_us_22,Domestic Corporation,
res_partner_company_type_4416,T172,base.us,base.state_us_22,Insurance Company,
res_partner_company_type_4417,V4RX,base.us,base.state_us_22,Non Profit Dom Limited Cooperative Association,
res_partner_company_type_4418,VYEO,base.us,base.state_us_22,Fraternal Society,
res_partner_company_type_4419,XBKP,base.us,base.state_us_22,Agricultural Association,
res_partner_company_type_4420,XUVE,base.us,base.state_us_22,Bank,
res_partner_company_type_4421,Y7BG,base.us,base.state_us_22,Hospital Authority,
res_partner_company_type_4422,YQDQ,base.us,base.state_us_22,Domestic Limited Liability Partnership,
res_partner_company_type_4423,YWK0,base.us,base.state_us_22,Foreign Limited Partnership,
res_partner_company_type_4424,ZDW0,base.us,base.state_us_22,credit union,
res_partner_company_type_4425,ZEZ2,base.us,base.state_us_22,Foreign Limited Cooperative Association,
res_partner_company_type_4426,62L3,base.us,base.state_us_23,Limited Partnership,L.P.
res_partner_company_type_4427,62L3,base.us,base.state_us_23,Limited Partnership,LP
res_partner_company_type_4428,7K6U,base.us,base.state_us_23,Limited Liability Partnership,L.L.P.
res_partner_company_type_4429,7K6U,base.us,base.state_us_23,Limited Liability Partnership,LLP
res_partner_company_type_4430,8WM4,base.us,base.state_us_23,Profit Corporation,Inc.
res_partner_company_type_4431,8WM4,base.us,base.state_us_23,Profit Corporation,Ltd.
res_partner_company_type_4432,8WM4,base.us,base.state_us_23,Profit Corporation,Co.
res_partner_company_type_4433,8WM4,base.us,base.state_us_23,Profit Corporation,Corp.
res_partner_company_type_4434,92OB,base.us,base.state_us_23,credit union,
res_partner_company_type_4435,HCTP,base.us,base.state_us_23,Commercial Bank,
res_partner_company_type_4436,IY8C,base.us,base.state_us_23,Nonprofit Corporation,
res_partner_company_type_4437,K3J6,base.us,base.state_us_23,Savings Bank,
res_partner_company_type_4438,MM8M,base.us,base.state_us_23,Limited Liability Company,L.L.C.
res_partner_company_type_4439,MM8M,base.us,base.state_us_23,Limited Liability Company,LLC
res_partner_company_type_4440,MM8M,base.us,base.state_us_23,Limited Liability Company,LC
res_partner_company_type_4441,SUEQ,base.us,base.state_us_23,Business Trust,B.T.
res_partner_company_type_4442,SUEQ,base.us,base.state_us_23,Business Trust,BT
res_partner_company_type_4443,Y9F2,base.us,base.state_us_23,Industrial Bank,
res_partner_company_type_4444,2JB4,base.us,base.state_us_24,Savings Bank,
res_partner_company_type_4445,3LNE,base.us,base.state_us_24,Commercial Bank,
res_partner_company_type_4446,520I,base.us,base.state_us_24,Foundation,
res_partner_company_type_4447,6M6O,base.us,base.state_us_24,Business Corporation,
res_partner_company_type_4448,9M2Q,base.us,base.state_us_24,Benefit Corporation,
res_partner_company_type_4449,G66U,base.us,base.state_us_24,Limited Partnership,
res_partner_company_type_4450,OI5N,base.us,base.state_us_24,credit union,
res_partner_company_type_4451,OJ9K,base.us,base.state_us_24,Limited Liability Company,
res_partner_company_type_4452,P3LZ,base.us,base.state_us_24,Nonprofit Corporation,
res_partner_company_type_4453,RCNI,base.us,base.state_us_24,Limited Liability Partnership,
res_partner_company_type_4454,S97G,base.us,base.state_us_24,Investment Trust,
res_partner_company_type_4455,W1DV,base.us,base.state_us_24,Cooperative Bank,
res_partner_company_type_4456,7HY7,base.us,base.state_us_25,Limited Partnership,L.P.
res_partner_company_type_4457,7HY7,base.us,base.state_us_25,Limited Partnership,LP
res_partner_company_type_4458,FFBM,base.us,base.state_us_25,Limited Liability Partnership,
res_partner_company_type_4459,G42I,base.us,base.state_us_25,Commercial Bank,
res_partner_company_type_4460,L2SY,base.us,base.state_us_25,credit union,
res_partner_company_type_4461,N508,base.us,base.state_us_25,Savings and Loan Association,
res_partner_company_type_4462,P7RH,base.us,base.state_us_25,Limited Liability Company,L.L.C.
res_partner_company_type_4463,P7RH,base.us,base.state_us_25,Limited Liability Company,LLC
res_partner_company_type_4464,T4M6,base.us,base.state_us_25,Nonprofit Corporation,corp.
res_partner_company_type_4465,T4M6,base.us,base.state_us_25,Nonprofit Corporation,inc.
res_partner_company_type_4466,VWC5,base.us,base.state_us_25,Savings Bank,
res_partner_company_type_4467,XSNP,base.us,base.state_us_25,Business Corporation,
res_partner_company_type_4468,4YOA,base.us,base.state_us_26,Limited Liability Company,
res_partner_company_type_4469,7GMS,base.us,base.state_us_26,Cooperative Association,
res_partner_company_type_4470,F69V,base.us,base.state_us_26,Commercial Bank,
res_partner_company_type_4471,POG3,base.us,base.state_us_26,Savings Bank,
res_partner_company_type_4472,VG3S,base.us,base.state_us_26,Profit Corporation,corp.
res_partner_company_type_4473,VG3S,base.us,base.state_us_26,Profit Corporation,inc.
res_partner_company_type_4474,VG3S,base.us,base.state_us_26,Profit Corporation,co.
res_partner_company_type_4475,VG3S,base.us,base.state_us_26,Profit Corporation,ltd.
res_partner_company_type_4476,W0U4,base.us,base.state_us_26,Nonprofit Corporation,
res_partner_company_type_4477,W0XQ,base.us,base.state_us_26,credit union,
res_partner_company_type_4478,Y1ZD,base.us,base.state_us_26,Savings and Loan Association,
res_partner_company_type_4479,4VH5,base.us,base.state_us_27,Commercial Bank,
res_partner_company_type_4480,51RC,base.us,base.state_us_27,Not-for-profit Corporation,
res_partner_company_type_4481,BO6L,base.us,base.state_us_27,Limited Partnership,
res_partner_company_type_4482,D6JI,base.us,base.state_us_27,credit union,
res_partner_company_type_4483,EPCY,base.us,base.state_us_27,Savings and Loan Association,
res_partner_company_type_4484,M0ER,base.us,base.state_us_27,Savings Bank,
res_partner_company_type_4485,PJ10,base.us,base.state_us_27,Business Corporation,
res_partner_company_type_4486,SDX0,base.us,base.state_us_27,Limited Liability Company,
res_partner_company_type_4487,XIZI,base.us,base.state_us_27,Limited Liability Partnership,
res_partner_company_type_4488,YVSB,base.us,base.state_us_27,Non-deposit Trust Company,
res_partner_company_type_4489,1QMT,base.us,base.state_us_28,Business Corporation,corp.
res_partner_company_type_4490,1QMT,base.us,base.state_us_28,Business Corporation,inc.
res_partner_company_type_4491,1QMT,base.us,base.state_us_28,Business Corporation,co.
res_partner_company_type_4492,1QMT,base.us,base.state_us_28,Business Corporation,ltd.
res_partner_company_type_4493,1QMT,base.us,base.state_us_28,Business Corporation,Incorporated
res_partner_company_type_4494,1QMT,base.us,base.state_us_28,Business Corporation,company
res_partner_company_type_4495,1QMT,base.us,base.state_us_28,Business Corporation,limited
res_partner_company_type_4496,1QMT,base.us,base.state_us_28,Business Corporation,corporation
res_partner_company_type_4497,358I,base.us,base.state_us_28,Nonprofit Corporation,corp.
res_partner_company_type_4498,358I,base.us,base.state_us_28,Nonprofit Corporation,inc.
res_partner_company_type_4499,358I,base.us,base.state_us_28,Nonprofit Corporation,co.
res_partner_company_type_4500,358I,base.us,base.state_us_28,Nonprofit Corporation,ltd.
res_partner_company_type_4501,358I,base.us,base.state_us_28,Nonprofit Corporation,Incorporated
res_partner_company_type_4502,358I,base.us,base.state_us_28,Nonprofit Corporation,company
res_partner_company_type_4503,358I,base.us,base.state_us_28,Nonprofit Corporation,limited
res_partner_company_type_4504,358I,base.us,base.state_us_28,Nonprofit Corporation,corporation
res_partner_company_type_4505,3DXJ,base.us,base.state_us_28,Professional Limited Liability Company,PLLC
res_partner_company_type_4506,4LKE,base.us,base.state_us_28,County Agricultural Fair,corp.
res_partner_company_type_4507,4LKE,base.us,base.state_us_28,County Agricultural Fair,inc.
res_partner_company_type_4508,4LKE,base.us,base.state_us_28,County Agricultural Fair,co.
res_partner_company_type_4509,4LKE,base.us,base.state_us_28,County Agricultural Fair,ltd.
res_partner_company_type_4510,4LKE,base.us,base.state_us_28,County Agricultural Fair,Incorporated
res_partner_company_type_4511,4LKE,base.us,base.state_us_28,County Agricultural Fair,company
res_partner_company_type_4512,4LKE,base.us,base.state_us_28,County Agricultural Fair,limited
res_partner_company_type_4513,4LKE,base.us,base.state_us_28,County Agricultural Fair,corporation
res_partner_company_type_4514,5AAO,base.us,base.state_us_28,Commercial Bank,
res_partner_company_type_4515,5JAL,base.us,base.state_us_28,Insurance Company,corp.
res_partner_company_type_4516,5JAL,base.us,base.state_us_28,Insurance Company,inc.
res_partner_company_type_4517,5JAL,base.us,base.state_us_28,Insurance Company,co.
res_partner_company_type_4518,5JAL,base.us,base.state_us_28,Insurance Company,ltd.
res_partner_company_type_4519,5JAL,base.us,base.state_us_28,Insurance Company,Incorporated
res_partner_company_type_4520,5JAL,base.us,base.state_us_28,Insurance Company,company
res_partner_company_type_4521,5JAL,base.us,base.state_us_28,Insurance Company,limited
res_partner_company_type_4522,5JAL,base.us,base.state_us_28,Insurance Company,corporation
res_partner_company_type_4523,6NI8,base.us,base.state_us_28,Railroad,corp.
res_partner_company_type_4524,6NI8,base.us,base.state_us_28,Railroad,inc.
res_partner_company_type_4525,6NI8,base.us,base.state_us_28,Railroad,co.
res_partner_company_type_4526,6NI8,base.us,base.state_us_28,Railroad,ltd.
res_partner_company_type_4527,6NI8,base.us,base.state_us_28,Railroad,Incorporated
res_partner_company_type_4528,6NI8,base.us,base.state_us_28,Railroad,company
res_partner_company_type_4529,6NI8,base.us,base.state_us_28,Railroad,limited
res_partner_company_type_4530,6NI8,base.us,base.state_us_28,Railroad,corporation
res_partner_company_type_4531,8E0H,base.us,base.state_us_28,credit union,
res_partner_company_type_4532,8N0C,base.us,base.state_us_28,Savings Bank,
res_partner_company_type_4533,8QMN,base.us,base.state_us_28,Professional Corporation,corp.
res_partner_company_type_4534,8QMN,base.us,base.state_us_28,Professional Corporation,inc.
res_partner_company_type_4535,8QMN,base.us,base.state_us_28,Professional Corporation,co.
res_partner_company_type_4536,8QMN,base.us,base.state_us_28,Professional Corporation,ltd.
res_partner_company_type_4537,8QMN,base.us,base.state_us_28,Professional Corporation,Incorporated
res_partner_company_type_4538,8QMN,base.us,base.state_us_28,Professional Corporation,company
res_partner_company_type_4539,8QMN,base.us,base.state_us_28,Professional Corporation,limited
res_partner_company_type_4540,8QMN,base.us,base.state_us_28,Professional Corporation,corporation
res_partner_company_type_4541,8QMN,base.us,base.state_us_28,Professional Corporation,PC
res_partner_company_type_4542,ARON,base.us,base.state_us_28,limited partnership,LP
res_partner_company_type_4543,ARON,base.us,base.state_us_28,limited partnership,Ltd. Partnership.
res_partner_company_type_4544,ARON,base.us,base.state_us_28,limited partnership,Ltd. Partnership
res_partner_company_type_4545,CJ58,base.us,base.state_us_28,Cooperative Association,corp.
res_partner_company_type_4546,CJ58,base.us,base.state_us_28,Cooperative Association,inc.
res_partner_company_type_4547,CJ58,base.us,base.state_us_28,Cooperative Association,co.
res_partner_company_type_4548,CJ58,base.us,base.state_us_28,Cooperative Association,ltd.
res_partner_company_type_4549,CJ58,base.us,base.state_us_28,Cooperative Association,Incorporated
res_partner_company_type_4550,CJ58,base.us,base.state_us_28,Cooperative Association,company
res_partner_company_type_4551,CJ58,base.us,base.state_us_28,Cooperative Association,limited
res_partner_company_type_4552,CJ58,base.us,base.state_us_28,Cooperative Association,corporation
res_partner_company_type_4553,CJ58,base.us,base.state_us_28,Cooperative Association,coop.
res_partner_company_type_4554,CJ58,base.us,base.state_us_28,Cooperative Association,cooperative
res_partner_company_type_4555,F99D,base.us,base.state_us_28,Electric Membership Cooperative,corp.
res_partner_company_type_4556,F99D,base.us,base.state_us_28,Electric Membership Cooperative,inc.
res_partner_company_type_4557,F99D,base.us,base.state_us_28,Electric Membership Cooperative,co.
res_partner_company_type_4558,F99D,base.us,base.state_us_28,Electric Membership Cooperative,ltd.
res_partner_company_type_4559,F99D,base.us,base.state_us_28,Electric Membership Cooperative,Incorporated
res_partner_company_type_4560,F99D,base.us,base.state_us_28,Electric Membership Cooperative,company
res_partner_company_type_4561,F99D,base.us,base.state_us_28,Electric Membership Cooperative,limited
res_partner_company_type_4562,F99D,base.us,base.state_us_28,Electric Membership Cooperative,corporation
res_partner_company_type_4563,F99D,base.us,base.state_us_28,Electric Membership Cooperative,emc
res_partner_company_type_4564,F99D,base.us,base.state_us_28,Electric Membership Cooperative,electric membership corporation
res_partner_company_type_4565,IHLF,base.us,base.state_us_28,Savings & Loan Association,corp.
res_partner_company_type_4566,IHLF,base.us,base.state_us_28,Savings & Loan Association,inc.
