id,code,country_id:id,state_id:id,name
entity_legal_form_1739,1IPK,base.lv,,Komandītsabiedrība
entity_legal_form_1740,3LCY,base.lv,,Pilnsabiedrība
entity_legal_form_1741,5ULL,base.lv,,Eiropas Ekonomisko interešu grupa
entity_legal_form_1742,AZTM,base.lv,,Eiropas komercsabiedrība
entity_legal_form_1743,BS22,base.lv,,Individuālais komersants
entity_legal_form_1744,ES2D,base.lv,,Sabiedrība ar ierobežotu atbildību
entity_legal_form_1745,VJBO,base.lv,,Akciju sabiedrība
entity_legal_form_1746,CD8F,base.ls,,Non-profit Company
entity_legal_form_1747,K6G7,base.ls,,Public Company
entity_legal_form_1748,S02Y,base.ls,,External Company
entity_legal_form_1749,S779,base.ls,,Private Company
entity_legal_form_1750,12MV,base.li,,Kommanditaktiengesellschaft
entity_legal_form_1751,1DGT,base.li,,Treuunternehmen
entity_legal_form_1752,1SOY,base.li,,Europäische Genossenschaft
entity_legal_form_1753,32HC,base.li,,Verein
entity_legal_form_1754,4RPP,base.li,,Kollektivgesellschaft mit beschränkter Haftung
entity_legal_form_1755,53QF,base.li,,Treuhänderschaft
entity_legal_form_1756,7RRP,base.li,,Aktiengesellschaft
entity_legal_form_1757,ANSR,base.li,,Kommanditgesellschaft
entity_legal_form_1758,BBB8,base.li,,Kommanditärengesellschaft
entity_legal_form_1759,BSZ8,base.li,,Stiftung
entity_legal_form_1760,EV7F,base.li,,Einzelfirma
entity_legal_form_1761,IF49,base.li,,Genossenschaft
entity_legal_form_1762,K98U,base.li,,Europäische Wirtschaftliche Interessenvereinigung
entity_legal_form_1763,NDID,base.li,,Kollektivgesellschaft
entity_legal_form_1764,PZV3,base.li,,Gemeinderschaft
entity_legal_form_1765,TMU1,base.li,,Anstalt
entity_legal_form_1766,TV8Y,base.li,,Kollektivtreuhänderschaft
entity_legal_form_1767,W6JC,base.li,,Personengesellschaft
entity_legal_form_1768,WAK8,base.li,,Europäische Gesellschaft
entity_legal_form_1769,Y8LH,base.li,,Gesellschaft mit beschränkter Haftung
entity_legal_form_1770,13T9,base.lt,,Europos bendrovės
entity_legal_form_1771,4ZF3,base.lt,,Valstybės įmonės
entity_legal_form_1772,5BY2,base.lt,,Europos kooperatinės bendrovės
entity_legal_form_1773,5CIE,base.lt,,Advokatų profesinės bendrijos
entity_legal_form_1774,5TA8,base.lt,,Šeimynos
entity_legal_form_1775,6JDN,base.lt,,Profesinės sąjungos ir jų susivienijimai
entity_legal_form_1776,81KA,base.lt,,Akcinės bendrovės
entity_legal_form_1777,A2GC,base.lt,,"Religines bendruomenes, bendrijos ir centrai"
entity_legal_form_1778,A338,base.lt,,Individualios įmonės
entity_legal_form_1779,BGPJ,base.lt,,Europos ekonominių interesų grupės
entity_legal_form_1780,BPLS,base.lt,,Uždarosios akcinės bendrovės
entity_legal_form_1781,DLCX,base.lt,,Tikrosios ūkinės bendrijos
entity_legal_form_1782,E4HU,base.lt,,"Lietuvos prekybos, pramonės ir amatų rūmų asociacija"
entity_legal_form_1783,F2TQ,base.lt,,Tradicinės religinės bendruomenės ar bendrijos
entity_legal_form_1784,F2ZF,base.lt,,Asociacijos
entity_legal_form_1785,HGMH,base.lt,,Labdaros ir paramos fondai
entity_legal_form_1786,HJ1Y,base.lt,,Bendrijos
entity_legal_form_1787,K4GR,base.lt,,Biudžetinės įstaigos
entity_legal_form_1788,KWBA,base.lt,,Viešosios įstaigos
entity_legal_form_1789,LUGM,base.lt,,Kooperatinės bendrovės (kooperatyvai)
entity_legal_form_1790,LUOA,base.lt,,Komanditinės ūkinės bendrijos
entity_legal_form_1791,NVPY,base.lt,,Privačių detektyvų bendrijos
entity_legal_form_1792,Q4A3,base.lt,,"Prekybos, pramonės ir amatų rūmai"
entity_legal_form_1793,Q8UI,base.lt,,Nuolatinės arbitražo institucijos
entity_legal_form_1794,QG9Y,base.lt,,Sodininkų bendrijos
entity_legal_form_1795,QRXD,base.lt,,Europos teritorinio bendradarbiavimo grupės
entity_legal_form_1796,SFK9,base.lt,,Bendras valdymo ir pranešimų centras
entity_legal_form_1797,SFYA,base.lt,,Mažosios bendrijos
entity_legal_form_1798,UHNL,base.lt,,Žemės ūkio bendrovės
entity_legal_form_1799,WQRG,base.lt,,Centrinis bankas
entity_legal_form_1800,X8J8,base.lt,,Politinės partijos
entity_legal_form_1801,YRXK,base.lt,,Savivaldybių įmonės
entity_legal_form_1802,2IGL,base.lu,,Entreprise individuelle
entity_legal_form_1803,2JEI,base.lu,,Association sans but lucratif
entity_legal_form_1804,2S2U,base.lu,,Association d'épargne pension
entity_legal_form_1805,5DWL,base.lu,,Association momentanée
entity_legal_form_1806,5GGB,base.lu,,Société anonyme
entity_legal_form_1807,63P9,base.lu,,Société en commandite simple
entity_legal_form_1808,68J6,base.lu,,Association agricole
entity_legal_form_1809,7SIZ,base.lu,,Mutuelle
entity_legal_form_1810,81G5,base.lu,,Société en commandite par actions
entity_legal_form_1811,9C91,base.lu,,Société d’épargne-pension à capital variable
entity_legal_form_1812,AIR5,base.lu,,Fond commun de placement
entity_legal_form_1813,ATQY,base.lu,,Société en nom collectif
entity_legal_form_1814,BEAN,base.lu,,Société d'investissement à capital fixe
entity_legal_form_1815,BKAB,base.lu,,Association d'assurances mutuelles
entity_legal_form_1816,DVXS,base.lu,,Société à responsabilité limitée
entity_legal_form_1817,EUT4,base.lu,,Société à responsabilité limitée simplifiée
entity_legal_form_1818,FG84,base.lu,,Societas Cooperativa Europaea
entity_legal_form_1819,HHR4,base.lu,,Société par actions simplifiée
entity_legal_form_1820,JIWD,base.lu,,Autres personnes morales dont l'immatriculation est prévue par l'article 1 de la loi modifiée du 19 décembre 2002 concernant le registre de commerce et des sociétés ainsi que la comptabilité et les comptes annuels des entreprises
entity_legal_form_1821,LCR0,base.lu,,Groupement d'intérêt économique
entity_legal_form_1822,SQ1A,base.lu,,Société civile
entity_legal_form_1823,STBC,base.lu,,Société coopérative organisée sous forme de société anonyme
entity_legal_form_1824,U8KA,base.lu,,Société en commandite spéciale
entity_legal_form_1825,UDY2,base.lu,,Société d'investissement à capital variable
entity_legal_form_1826,V19Y,base.lu,,Fondation
entity_legal_form_1827,V5OS,base.lu,,Société coopérative
entity_legal_form_1828,V7QY,base.lu,,Groupement européen d’intérêt économique
entity_legal_form_1829,WCEP,base.lu,,Société Européenne
entity_legal_form_1830,ZFFA,base.lu,,Etablissement public
entity_legal_form_1831,7OYN,base.my,,Public Company
entity_legal_form_1832,7OYN,base.my,,Berhad
entity_legal_form_1833,SP51,base.my,,Limited Liability Partnership
entity_legal_form_1834,SV3F,base.my,,Business
entity_legal_form_1835,XEOV,base.my,,Private Company
entity_legal_form_1836,XEOV,base.my,,Sendirian Berhad
entity_legal_form_1837,2SPI,base.my,base.state_my_lbn,Labuan Islamic Limited Partnership
entity_legal_form_1838,6HT0,base.my,base.state_my_lbn,Labuan Limited Partnership
entity_legal_form_1839,95AW,base.my,base.state_my_lbn,Labuan Islamic Charitable Trust
entity_legal_form_1840,JH78,base.my,base.state_my_lbn,Labuan Company (Limited By Guarantee)
entity_legal_form_1841,LA66,base.my,base.state_my_lbn,Labuan Islamic Other Trust
entity_legal_form_1842,MEHL,base.my,base.state_my_lbn,Labuan Islamic Recognized Limited Liability Partnership
entity_legal_form_1843,NO8C,base.my,base.state_my_lbn,Labuan Foreign Company
entity_legal_form_1844,NY3P,base.my,base.state_my_lbn,Labuan Islamic Special Trust
entity_legal_form_1845,OO14,base.my,base.state_my_lbn,Labuan Islamic Limited Liability Partnership
entity_legal_form_1846,P0LR,base.my,base.state_my_lbn,Labuan Company (Unlimited)
entity_legal_form_1847,P0TZ,base.my,base.state_my_lbn,Labuan Limited Liability Partnerships
entity_legal_form_1848,PBQH,base.my,base.state_my_lbn,Labuan Trust
entity_legal_form_1849,PWX8,base.my,base.state_my_lbn,Labuan Islamic Foundation
entity_legal_form_1850,QOO6,base.my,base.state_my_lbn,Labuan Protected Cell Company
entity_legal_form_1851,S7R4,base.my,base.state_my_lbn,Labuan Pre-Incorporated Company
entity_legal_form_1852,SP0A,base.my,base.state_my_lbn,Labuan Foundation
entity_legal_form_1853,T5HS,base.my,base.state_my_lbn,Labuan Isalmic Trust
entity_legal_form_1854,T635,base.my,base.state_my_lbn,Labuan Islamic Spendthrift/Protective Trust
entity_legal_form_1855,TGWE,base.my,base.state_my_lbn,Labuan Islamic Purpose Trust
entity_legal_form_1856,TXCW,base.my,base.state_my_lbn,Labuan Recognized Limited Liability Partnership
entity_legal_form_1857,ZWYK,base.my,base.state_my_lbn,Labuan Company (Limited By Share)
entity_legal_form_1858,3U3Y,base.mt,,foundation
entity_legal_form_1859,9QHJ,base.mt,,government entity
entity_legal_form_1860,BVJ0,base.mt,,Partnership en commendite or limited partnership
entity_legal_form_1861,BVJ0,base.mt,,Soċjetà in akkomandita jew soċjetà limitata
entity_legal_form_1862,C061,base.mt,,Public Limited Liability Company
entity_legal_form_1863,C061,base.mt,,kumpanija pubblika
entity_legal_form_1864,CR7N,base.mt,,European Company
entity_legal_form_1865,CR7N,base.mt,,Societas Europaea
entity_legal_form_1866,DJ2D,base.mt,,sole trader
entity_legal_form_1867,F5X7,base.mt,,cooperative
entity_legal_form_1868,J4S1,base.mt,,association
entity_legal_form_1869,JOZN,base.mt,,Partnership en nom collectif
entity_legal_form_1870,JOZN,base.mt,,soċjetà f’isem kollettiv
entity_legal_form_1871,V89C,base.mt,,Private Limited Liability Company
entity_legal_form_1872,V89C,base.mt,,kumpanija privata
entity_legal_form_1873,YB0U,base.mt,,European Economic Interest Grouping
entity_legal_form_1874,DSII,base.mh,,Corporation
entity_legal_form_1875,EZL8,base.mh,,Limited Liability Company
entity_legal_form_1876,S69C,base.mh,,Limited Partnership
entity_legal_form_1877,UW1C,base.mh,,Partnership
entity_legal_form_1878,4AJY,base.mu,,Business
entity_legal_form_1879,6M6Z,base.mu,,Public Company Limited By Guarantee
entity_legal_form_1880,AOS4,base.mu,,Private Company Limited By Guarantee
entity_legal_form_1881,B0LD,base.mu,,Ministries And Parastal Bodies
entity_legal_form_1882,BVPF,base.mu,,Cooperative
entity_legal_form_1883,G7H0,base.mu,,Private Company
entity_legal_form_1884,J76S,base.mu,,Limited Partnership
entity_legal_form_1885,JWWT,base.mu,,Foundation
entity_legal_form_1886,O786,base.mu,,Société
entity_legal_form_1887,RJYT,base.mu,,Trade Union
entity_legal_form_1888,RTVE,base.mu,,Limited Liability Partnership
entity_legal_form_1889,S2J1,base.mu,,Others
entity_legal_form_1890,XXCZ,base.mu,,Public company limited by shares
entity_legal_form_1891,ZTUI,base.mu,,Association
entity_legal_form_1892,23XJ,base.mx,,"Sociedad anónima de capital variable, sociedad de información crediticia"
entity_legal_form_1893,2LNV,base.mx,,"Sociedad anónima de capital variable, institución de seguros"
entity_legal_form_1894,2NAI,base.mx,,Comunidad
entity_legal_form_1895,2RVP,base.mx,,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad no regulada"
entity_legal_form_1896,31N9,base.mx,,Partido político
entity_legal_form_1897,3WVI,base.mx,,Sociedad de Responsabilidad Limitada Microindustrial
entity_legal_form_1898,449I,base.mx,,Sociedad de responsabilidad limitada
entity_legal_form_1899,4HBI,base.mx,,Sociedad cooperativa de ahorro y préstamo de capital variable
entity_legal_form_1900,5AWU,base.mx,,Asociación civil
entity_legal_form_1901,5K70,base.mx,,"Sociedad anónima bursátil de capital variable, casa de bolsa"
entity_legal_form_1902,6EYT,base.mx,,Sociedad por acciones simplificada de capital variable
entity_legal_form_1903,761Z,base.mx,,Sociedad de producción rural de responsabilidad limitada de capital variable
entity_legal_form_1904,776G,base.mx,,Sociedad de producción rural de responsabilidad ilimitada
entity_legal_form_1905,784B,base.mx,,"Sociedad anónima de capital variable, sociedad controladora"
entity_legal_form_1906,7G15,base.mx,,Sociedad Nacional de Crédito
entity_legal_form_1907,7H63,base.mx,,Sociedad civil
entity_legal_form_1908,7L83,base.mx,,Unión ganadera regional especializada
entity_legal_form_1909,7PKK,base.mx,,Sociedad en comandita simple de capital variable
entity_legal_form_1910,8AGD,base.mx,,Unión ganadera regional general
entity_legal_form_1911,8M3D,base.mx,,Sociedad cooperativa de productores de bienes y/o servicios de capital variable
entity_legal_form_1912,8MY7,base.mx,,"Sociedad anónima de capital variable, valuadora de acciones de fondos de inversión"
entity_legal_form_1913,8QZA,base.mx,,Sociedad cooperativa de responsabilidad limitada de capital variable
entity_legal_form_1914,8RRB,base.mx,,Sociedad cooperativa de ahorro y préstamo
entity_legal_form_1915,8ZUV,base.mx,,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad regulada"
entity_legal_form_1916,96OC,base.mx,,Sociedad cooperativa
entity_legal_form_1917,A2A8,base.mx,,Sociedad en comandita por acciones
entity_legal_form_1918,ANXC,base.mx,,Federación de sindicatos
entity_legal_form_1919,AOKU,base.mx,,Unión de ejidos
entity_legal_form_1920,B3WQ,base.mx,,"Sociedad anónima de capital variable, unión de crédito"
entity_legal_form_1921,B8CE,base.mx,,Sociedad anónima
entity_legal_form_1922,BFIV,base.mx,,"Sociedad anónima, casa de cambio"
entity_legal_form_1923,BOF1,base.mx,,Sociedad en nombre colectivo
entity_legal_form_1924,C4Z4,base.mx,,Asociación rural de interés colectivo
entity_legal_form_1925,CAF9,base.mx,,"Sociedad anónima, centro cambiario"
entity_legal_form_1926,COVJ,base.mx,,Organismo de integración financiera rural
entity_legal_form_1927,CU5R,base.mx,,Asociación ganadera local general
entity_legal_form_1928,CU68,base.mx,,Sociedad cooperativa limitada de capital variable
entity_legal_form_1929,DBU3,base.mx,,"Sociedad anónima  de capital variable, financiera comunitaria"
entity_legal_form_1930,DHY2,base.mx,,Sociedad anónima financiera comunitaria
entity_legal_form_1931,DNF1,base.mx,,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad no regulada"
entity_legal_form_1932,DU8H,base.mx,,Sociedad cooperativa de consumidores de bienes y/o servicios de capital variable
entity_legal_form_1933,E0YZ,base.mx,,Sociedad de producción rural de responsabilidad suplementada
entity_legal_form_1934,EHWD,base.mx,,"Sociedad anónima de capital variable, de inversión especializada de fondos para el retiro"
entity_legal_form_1935,F3L5,base.mx,,Fondos de Aseguramiento Agropecuario y Rural
entity_legal_form_1936,FVTS,base.mx,,Unión de sociedades de producción rural
entity_legal_form_1937,G3JV,base.mx,,"Sociedad anónima de capital variable, operadora de fondos de inversión"
entity_legal_form_1938,G522,base.mx,,Sociedad cooperativa de consumidores de bienes y/o servicios
entity_legal_form_1939,G73Q,base.mx,,"Sociedad anónima de capital variable, contraparte central de valores"
entity_legal_form_1940,GNNT,base.mx,,"Sociedad anónima de capital variable, administradora de fondos para el retiro"
entity_legal_form_1941,GW1T,base.mx,,Sociedad anónima bursátil
entity_legal_form_1942,GXBE,base.mx,,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad regulada"
entity_legal_form_1943,H725,base.mx,,"Sociedad anónima de capital variable, fondo de inversión de objeto limitado"
entity_legal_form_1944,HKWO,base.mx,,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad no regulada"
entity_legal_form_1945,ICXT,base.mx,,"Sociedad anónima de capital variable, institución para el depósito de valores"
entity_legal_form_1946,IWNQ,base.mx,,"Sociedad anónima de capital variable, institución de financiamiento colectivo"
entity_legal_form_1947,JGV1,base.mx,,Sociedad anónima de capital variable
entity_legal_form_1948,JN6Y,base.mx,,Sociedad cooperativa de capital variable
entity_legal_form_1949,JRAQ,base.mx,,Agrupaciones financieras
entity_legal_form_1950,JSTL,base.mx,,Sociedad de solidaridad social
entity_legal_form_1951,JZ1I,base.mx,,Sindicato
entity_legal_form_1952,L2MQ,base.mx,,Sociedad de responsabilidad limitada de interés público de capital variable
entity_legal_form_1953,L9JC,base.mx,,Sociedad anónima bursátil de capital variable
entity_legal_form_1954,LBPW,base.mx,,"Sociedad anónima  de capital variable, financiera popular"
entity_legal_form_1955,LJTR,base.mx,,Sociedad por acciones simplificada
entity_legal_form_1956,LOB9,base.mx,,"Sociedad propietaria de tierras agrícolas, ganaderas o forestales"
entity_legal_form_1957,LVRX,base.mx,,"Sociedad anónima, almacén general de depósito, organización auxiliar del crédito"
entity_legal_form_1958,M0SL,base.mx,,Municipio
entity_legal_form_1959,M44Q,base.mx,,"Sociedad anónima de capital variable, centro cambiario"
entity_legal_form_1960,MAM6,base.mx,,Institución de asistencia privada
entity_legal_form_1961,MB35,base.mx,,Ejido
entity_legal_form_1962,N0JF,base.mx,,"Sociedad anónima, bolsa de valores"
entity_legal_form_1963,N124,base.mx,,"Sociedad anónima de capital variable, institución de fondos de pago electrónico"
entity_legal_form_1964,NA09,base.mx,,Asociación religiosa
entity_legal_form_1965,NHBK,base.mx,,"Sociedad anónima de capital variable, fondo de inversión de capitales"
entity_legal_form_1966,NSZI,base.mx,,Unidad agrícola industrial de la mujer
entity_legal_form_1967,O15R,base.mx,,"Sociedad anónima de capital variable, casa de cambio"
entity_legal_form_1968,OZ3O,base.mx,,Sociedad anónima promotora de inversión bursátil
entity_legal_form_1969,P28E,base.mx,,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad regulada"
entity_legal_form_1970,P7VS,base.mx,,Sociedad anónima institución de fianzas
entity_legal_form_1971,P8D7,base.mx,,Sociedad anónima institución de banca múltiple
entity_legal_form_1972,PG49,base.mx,,Confederación de sindicatos
entity_legal_form_1973,Q7WY,base.mx,,"Sociedad anónima de capital variable, almacén general de depósito, organización auxiliar del crédito"
entity_legal_form_1974,QAUY,base.mx,,Sociedad de producción rural de responsabilidad limitada
entity_legal_form_1975,QM7Z,base.mx,,"Sociedad anónima de capital variable, casa de bolsa"
entity_legal_form_1976,QZB4,base.mx,,"Sociedad anónima bursátil de capital variable, bolsa de valores"
entity_legal_form_1977,R8PY,base.mx,,"Sociedad anónima de capital variable, bolsa de valores"
entity_legal_form_1978,RCE0,base.mx,,"Sociedad anónima de capital variable, fondo de inversión de renta variable"
entity_legal_form_1979,RCJS,base.mx,,Corporaciones de carácter público reconocidos por la legislación mexicana
entity_legal_form_1980,RKLI,base.mx,,"Sociedad anónima, sociedad de información crediticia"
entity_legal_form_1981,RQDD,base.mx,,"Sociedad anónima bursátil, sociedad financiera de objeto múltiple, entidad regulada"
entity_legal_form_1982,RR3L,base.mx,,Sociedad anónima promotora de inversión bursátil de capital variable
entity_legal_form_1983,S6M8,base.mx,,Sociedad nacional de crédito institución de banca de desarrollo
entity_legal_form_1984,S8DM,base.mx,,Sociedad anónima institución de seguros
entity_legal_form_1985,SKO4,base.mx,,Sociedad mutualista
entity_legal_form_1986,TPJZ,base.mx,,Sociedad anónima promotora de inversión
entity_legal_form_1987,TTIF,base.mx,,"Sociedad anónima bursátil de capital variable, sociedad financiera de objeto múltiple, entidad no regulada"
entity_legal_form_1988,TYW0,base.mx,,"Sociedad anónima bursátil de capital variable, sociedad controladora"
entity_legal_form_1989,U77P,base.mx,,"Sociedad anónima de capital variable, institución de fianzas"
entity_legal_form_1990,U901,base.mx,,Instituciones de Seguros
entity_legal_form_1991,UBV0,base.mx,,"Sociedad anónima de capital variable, fondo de inversión en instrumentos de deuda"
entity_legal_form_1992,VATV,base.mx,,Sociedad anónima promotora de inversión de capital variable
entity_legal_form_1993,VIOQ,base.mx,,Estado
entity_legal_form_1994,VN3F,base.mx,,Sociedad cooperativa de productores de bienes y/o servicios
entity_legal_form_1995,W9WS,base.mx,,Empresa productiva del estado
entity_legal_form_1996,X9J8,base.mx,,Asociación ganadera local especializada
entity_legal_form_1997,XDGC,base.mx,,Sociedad cooperativa limitada
entity_legal_form_1998,XEN5,base.mx,,Sociedad en comandita simple
entity_legal_form_1999,XLVZ,base.mx,,Sociedad de responsabilidad limitada de capital variable
entity_legal_form_2000,XSZY,base.mx,,Sociedad anónima financiera popular
entity_legal_form_2001,YRI0,base.mx,,Fideicomiso público de fomento económico
entity_legal_form_2002,ZAIS,base.mx,,Sociedad en nombre colectivo de capital variable
entity_legal_form_2003,ZXVG,base.mx,,Sociedad en comandita por acciones de capital variable
entity_legal_form_2004,528Z,base.mc,,Société en Commandite Simple
entity_legal_form_2005,CWTQ,base.mc,,Société Anonyme Monégasque
entity_legal_form_2006,DA06,base.mc,,Société à Responsabilité Limitée
entity_legal_form_2007,GWZF,base.mc,,Société Civile Particulière
entity_legal_form_2008,TU6A,base.mc,,Société en Nom Collectif
entity_legal_form_2009,X7W6,base.mc,,Entreprise en Nom Personnel
entity_legal_form_2010,3FI5,base.mm,,ခံ၀န်ချက်အားဖြင့် တာ၀န်ကန့်သတ်ထားသည့်ကုမ္ပဏီ၊
entity_legal_form_2011,478A,base.mm,,အစုအားဖြင့်တာ၀န်ကန့်သတ်ထားသည့်အများနှင့် မသက်ဆိုင်သည့်ကုမ္ပဏီ၊
entity_legal_form_2012,CPNU,base.mm,,စီးပွားရေးလုပ်ငန်းအသင်းအဖွဲ့၊
entity_legal_form_2013,FJK0,base.mm,,၁၉၅၀ ခုနှစ် အထူးကုမ္ပဏီအက်ဥပဒေအရ အစုအားဖြင့်တာ၀န်ကန့်သတ်ထားသည့် အများနှင့် သက်ဆိုင်သည့်ကုမ္ပဏီ၊
entity_legal_form_2014,G54B,base.mm,,တာ၀န်ကန့်သတ်မထားသည့်ကုမ္ပဏီ၊
entity_legal_form_2015,QUC7,base.mm,,အစုအားဖြင့်တာ၀န်ကန့်သတ်ထားသည့်အများနှင့် သက်ဆိုင်သည့်ကုမ္ပဏီ၊
entity_legal_form_2016,T3FE,base.mm,,၁၉၅၀ ခုနှစ် အထူးကုမ္ပဏီအက်ဥပဒေအရ အစုအားဖြင့်တာ၀န်ကန့်သတ်ထားသည့်အများနှင့် မသက်ဆိုင်သည့်ကုမ္ပဏီ၊
entity_legal_form_2017,33MN,base.nl,,vereniging met volledige rechtsbevoegdheid
entity_legal_form_2018,4QXM,base.nl,,eenmanszaak
entity_legal_form_2019,54M6,base.nl,,besloten vennootschap met beperkte aansprakelijkheid
entity_legal_form_2020,5WU6,base.nl,,Europees Economisch Samenwerkingsverband
entity_legal_form_2021,62Y3,base.nl,,vennootschap onder firma
entity_legal_form_2022,8VFX,base.nl,,vereniging met beperkte rechtsbevoegdheid
entity_legal_form_2023,9AAK,base.nl,,maatschap
entity_legal_form_2024,A0W7,base.nl,,publiekrechtelijke rechtspersoon
entity_legal_form_2025,B5PM,base.nl,,naamloze vennootschap
entity_legal_form_2026,BBEB,base.nl,,Europese naamloze vennootschap (Societas Europaea)
entity_legal_form_2027,CODH,base.nl,,commanditaire vennootschap
entity_legal_form_2028,DEO1,base.nl,,onderlinge waarborgmaatschappij
entity_legal_form_2029,EZQW,base.nl,,rechtspersoon in oprichting
entity_legal_form_2030,GNXT,base.nl,,vereniging van eigenaars
entity_legal_form_2031,JHK5,base.nl,,fonds voor gemene rekening
entity_legal_form_2032,L7HX,base.nl,,kerkgenootschap
entity_legal_form_2033,M1IZ,base.nl,,Overige Privaatrechtelijke Rechtspersoon
entity_legal_form_2034,NFFH,base.nl,,coöperatie
entity_legal_form_2035,UNJ2,base.nl,,rederij
entity_legal_form_2036,V44D,base.nl,,stichting
entity_legal_form_2037,Y3ZB,base.nl,,Societas Cooperativa Europaea
entity_legal_form_2038,4LEA,base.nz,,Unlimited Liability Company
entity_legal_form_2039,F7KI,base.nz,,Limited Partnership
entity_legal_form_2040,P2R9,base.nz,,Limited Liability Company
entity_legal_form_2041,Q4BE,base.nz,,government entity
entity_legal_form_2042,Z6ZU,base.nz,,Cooperative Company
entity_legal_form_2043,149O,base.mk,,Командитно друштво со акции
entity_legal_form_2044,DTIU,base.mk,,Акционерско друштво
entity_legal_form_2045,HEXO,base.mk,,Јавно трговско друштво
entity_legal_form_2046,JCK1,base.mk,,Стопанска интересна заедница
entity_legal_form_2047,KHAB,base.mk,,Друштво со ограничена одговрност
entity_legal_form_2048,KXDY,base.mk,,"Подрушница на странско трговско друштво, односно на странски трговрец поединец"
entity_legal_form_2049,VPFY,base.mk,,Трговец поединец
entity_legal_form_2050,XH7Z,base.mk,,Командитно друштво
entity_legal_form_2051,326Y,base.no,,Ansvarlig selskap
entity_legal_form_2052,3C7U,base.no,,Stiftelse
entity_legal_form_2053,3L58,base.no,,Kommunalt foretak
entity_legal_form_2054,4ZRR,base.no,,Norskregistrert utenlandsk foretak
entity_legal_form_2055,50TD,base.no,,Statsforetak
entity_legal_form_2056,5ZTZ,base.no,,Fylkeskommunalt foretak
entity_legal_form_2057,8S9H,base.no,,Gjensidig forsikringsselskap
entity_legal_form_2058,9DI1,base.no,,Boligbyggelag
entity_legal_form_2059,AEV1,base.no,,Partrederi
entity_legal_form_2060,BJ65,base.no,,Pensjonskasse
entity_legal_form_2061,CF5L,base.no,,"Ansvarlig selskap, delt ansvar"
entity_legal_form_2062,DRPL,base.no,,Europeisk økonomisk foretaksgruppe
entity_legal_form_2063,EXD7,base.no,,Enkeltpersonforetak
entity_legal_form_2064,FSBD,base.no,,Forening
entity_legal_form_2065,GYY6,base.no,,Annen juridisk person
entity_legal_form_2066,IQGE,base.no,,Allmennaksjeselskap
entity_legal_form_2067,K5P8,base.no,,Samvirkeforetak
entity_legal_form_2068,KX7D,base.no,,Fylkeskommune
entity_legal_form_2069,LJJW,base.no,,Verdipapirfond
entity_legal_form_2070,M9IQ,base.no,,Kommandittselskap
entity_legal_form_2071,O0EU,base.no,,Borettslag
entity_legal_form_2072,O7LB,base.no,,Europeisk samvirkeforetak
entity_legal_form_2073,PB3V,base.no,,Konkursbo
entity_legal_form_2074,Q0Q1,base.no,,Selskap med begrenset ansvar
entity_legal_form_2075,R71C,base.no,,Sparebank
entity_legal_form_2076,V06W,base.no,,Europeisk selskap
entity_legal_form_2077,YI42,base.no,,Aksjeselskap
entity_legal_form_2078,YTMC,base.no,,Interkommunalt selskap
entity_legal_form_2079,ZQ0Q,base.no,,Eierseksjonssameie
entity_legal_form_2080,4XMS,base.pk,,Private Limited Company (multi member)
entity_legal_form_2081,7IYW,base.pk,,Company Limited by Guarantee (having share capital)
entity_legal_form_2082,88OX,base.pk,,Private Limited Company (single member)
entity_legal_form_2083,LH0Q,base.pk,,Unlimited Company
entity_legal_form_2084,MOI8,base.pk,,Public Limited Company (not-for profit association)
entity_legal_form_2085,QR25,base.pk,,Company Limited by Guarantee (without share capital)
entity_legal_form_2086,RKYF,base.pk,,Public Limited Company (unlisted)
entity_legal_form_2087,VQV6,base.pk,,Public Limited Company (listed)
entity_legal_form_2088,XBK3,base.pk,,Limited Liability Partnership
entity_legal_form_2089,6TPA,base.pa,,Sociedad Anónima
entity_legal_form_2090,BSN7,base.pa,,Asociación
entity_legal_form_2091,GDT9,base.pa,,Sociedad Civil
entity_legal_form_2092,JS13,base.pa,,Sociedad de Responsabilidad Limitada
entity_legal_form_2093,PY5Y,base.pa,,Sociedad en Comandita por acciones
entity_legal_form_2094,UNCO,base.pa,,Fundación de Interés Privado
entity_legal_form_2095,V5VG,base.pa,,Sociedad en Comandita simple
entity_legal_form_2096,VIMA,base.pa,,Micro-empresa de Responsabilidad Limitada
entity_legal_form_2097,6UED,base.pg,,Local Company
entity_legal_form_2098,WHCV,base.pg,,Foreign Enterprise
entity_legal_form_2099,ZE1G,base.pg,,Overseas Company
entity_legal_form_2100,48X2,base.py,,Empresa Unipersonal De Responsabilidad Limitada
entity_legal_form_2101,4QBB,base.py,,Sociedad En Comandita Simple
entity_legal_form_2102,78SG,base.py,,Empresa Unipersonal
entity_legal_form_2103,IJAO,base.py,,Sociedad Anonima
entity_legal_form_2104,K08V,base.py,,Sociedad De Responsabilidad Limitada
entity_legal_form_2105,LNG8,base.py,,Sociedad En Comandita Por Acciones
