id,entity_legal_form_id:id,name
entity_legal_form_abbreviation_1388,entity_legal_form_2569,Sociál.
entity_legal_form_abbreviation_1389,entity_legal_form_2569,zdrav.poisťovňa
entity_legal_form_abbreviation_1390,entity_legal_form_2570,Živ. a SHR roľník v OR
entity_legal_form_abbreviation_1391,entity_legal_form_2571,FO-slob.povolanie
entity_legal_form_abbreviation_1392,entity_legal_form_2572,Poľnohospodár.družstvo
entity_legal_form_abbreviation_1393,entity_legal_form_2574,Jedn.štát.žel.tech.inš.
entity_legal_form_abbreviation_1394,entity_legal_form_2575,Oblast. závod poisťovne
entity_legal_form_abbreviation_1395,entity_legal_form_2576,SE
entity_legal_form_abbreviation_1396,entity_legal_form_2577,Živnostník
entity_legal_form_abbreviation_1397,entity_legal_form_2578,Štát.hosp.org.riad.okr.
entity_legal_form_abbreviation_1398,entity_legal_form_2579,Jednoduchá spol. na akcie
entity_legal_form_abbreviation_1399,entity_legal_form_2581,Medzinár. org. a združ.
entity_legal_form_abbreviation_1400,entity_legal_form_2583,Zahranič.osoba
entity_legal_form_abbreviation_1401,entity_legal_form_2583,fyzická
entity_legal_form_abbreviation_1402,entity_legal_form_2585,Org.jednotka združenia
entity_legal_form_abbreviation_1403,entity_legal_form_2586,Spoločná záuj.org.druž.
entity_legal_form_abbreviation_1404,entity_legal_form_2587,FO v RDIS
entity_legal_form_abbreviation_1405,entity_legal_form_2588,Iné prac.vysokej školy
entity_legal_form_abbreviation_1406,entity_legal_form_2589,Účelová zahr.-obch.org.
entity_legal_form_abbreviation_1407,entity_legal_form_2590,Poisťovna - a. s.
entity_legal_form_abbreviation_1408,entity_legal_form_2593,Banka-štát.peňaž.ústav
entity_legal_form_abbreviation_1409,entity_legal_form_2595,Doplnková dôchod.poisť.
entity_legal_form_abbreviation_1410,entity_legal_form_2597,Podnik zahr. osoby
entity_legal_form_abbreviation_1411,entity_legal_form_2597,org. zložka
entity_legal_form_abbreviation_1412,entity_legal_form_2598,Podnik alebo hosp.zar.
entity_legal_form_abbreviation_1413,entity_legal_form_2599,Kom. spol.
entity_legal_form_abbreviation_1414,entity_legal_form_2600,Združ.medzinár.obchodu
entity_legal_form_abbreviation_1415,entity_legal_form_2602,Poisťovňa - š. p.
entity_legal_form_abbreviation_1416,entity_legal_form_2604,Obec
entity_legal_form_abbreviation_1417,entity_legal_form_2604,mesto
entity_legal_form_abbreviation_1418,entity_legal_form_2604,o.
entity_legal_form_abbreviation_1419,entity_legal_form_2604,m.úrad
entity_legal_form_abbreviation_1420,entity_legal_form_2605,FO-slob.povolanie v OR
entity_legal_form_abbreviation_1421,entity_legal_form_2606,Odštepný závod v OR
entity_legal_form_abbreviation_1422,entity_legal_form_2607,Samostatne podnikajúca FO
entity_legal_form_abbreviation_1423,entity_legal_form_2608,Org.zložka prísp.org.
entity_legal_form_abbreviation_1424,entity_legal_form_2609,Pobočka štát.peňaž.úst.
entity_legal_form_abbreviation_1425,entity_legal_form_2610,Účelová org. jedn. ČSD
entity_legal_form_abbreviation_1426,entity_legal_form_2617,Podnik alebo hosp.zar.
entity_legal_form_abbreviation_1427,entity_legal_form_2620,Spol. kom. na akcie
entity_legal_form_abbreviation_1428,entity_legal_form_2621,Samost. prevádzkareň OÚ
entity_legal_form_abbreviation_1429,entity_legal_form_2624,Záujm. združ. práv.osôb
entity_legal_form_abbreviation_1430,entity_legal_form_2626,Živnostník v OR
entity_legal_form_abbreviation_1431,entity_legal_form_2627,Živ.a sl.povolanie
entity_legal_form_abbreviation_1432,entity_legal_form_2629,NBS
entity_legal_form_abbreviation_1433,entity_legal_form_2630,Záujmová org.družstiev
entity_legal_form_abbreviation_1434,entity_legal_form_2631,Svojpomoc.poľn.družstvo
entity_legal_form_abbreviation_1435,entity_legal_form_2632,Iná org.verejnej správy
entity_legal_form_abbreviation_1436,entity_legal_form_2633,Živ. a SHR roľník
entity_legal_form_abbreviation_1437,entity_legal_form_2634,Banka - a. s.
entity_legal_form_abbreviation_1438,entity_legal_form_2637,Obl.org.jednotka ČSD
entity_legal_form_abbreviation_1439,entity_legal_form_2638,Európ.zoskup.územ.spol
entity_legal_form_abbreviation_1440,entity_legal_form_2639,Nezisk.org.poskyt.všeob.prosp.služby
entity_legal_form_abbreviation_1441,entity_legal_form_2640,Zahr.kul.
entity_legal_form_abbreviation_1442,entity_legal_form_2640,inf.strediská
entity_legal_form_abbreviation_1443,entity_legal_form_2641,Spol. s r. o.
entity_legal_form_abbreviation_1444,entity_legal_form_2642,Živ.a sl.povolanie v OR
entity_legal_form_abbreviation_1445,entity_legal_form_2645,PZO
entity_legal_form_abbreviation_1446,entity_legal_form_2646,Podnik so zahr.maj.úč.
entity_legal_form_abbreviation_1447,entity_legal_form_2647,Verejnopráv.inštitúcia
entity_legal_form_abbreviation_1448,entity_legal_form_2650,Európ.zoskup.hosp.záujm.
entity_legal_form_abbreviation_1449,entity_legal_form_2650,EZHZ
entity_legal_form_abbreviation_1450,entity_legal_form_2651,Záujmové združ.fyz.osôb
entity_legal_form_abbreviation_1451,entity_legal_form_2652,Spoločenstvá vlastníkov
entity_legal_form_abbreviation_1452,entity_legal_form_2654,d.d.
entity_legal_form_abbreviation_1453,entity_legal_form_2657,SE
entity_legal_form_abbreviation_1454,entity_legal_form_2665,d.v.z.
entity_legal_form_abbreviation_1455,entity_legal_form_2667,d.o.o.
entity_legal_form_abbreviation_1456,entity_legal_form_2671,k.d.
entity_legal_form_abbreviation_1457,entity_legal_form_2672,EGIZ
entity_legal_form_abbreviation_1458,entity_legal_form_2674,s.p.
entity_legal_form_abbreviation_1459,entity_legal_form_2676,z.o.o.
entity_legal_form_abbreviation_1460,entity_legal_form_2677,SCE
entity_legal_form_abbreviation_1461,entity_legal_form_2679,d.n.o.
entity_legal_form_abbreviation_1462,entity_legal_form_2680,z.b.o.
entity_legal_form_abbreviation_1463,entity_legal_form_2681,GIZ
entity_legal_form_abbreviation_1464,entity_legal_form_2684,k.d.d.
entity_legal_form_abbreviation_1465,entity_legal_form_2691,CC
entity_legal_form_abbreviation_1466,entity_legal_form_2693,Pty Ltd
entity_legal_form_abbreviation_1467,entity_legal_form_2694,NPC
entity_legal_form_abbreviation_1468,entity_legal_form_2696,SOC
entity_legal_form_abbreviation_1469,entity_legal_form_2698,Inc
entity_legal_form_abbreviation_1470,entity_legal_form_2699,Ltd
entity_legal_form_abbreviation_1471,entity_legal_form_2699,Ltd.
entity_legal_form_abbreviation_1472,entity_legal_form_2699,Limited
entity_legal_form_abbreviation_1473,entity_legal_form_2701,S.R.L.L.
entity_legal_form_abbreviation_1474,entity_legal_form_2701,S.L.L.
entity_legal_form_abbreviation_1475,entity_legal_form_2702,S.Coop
entity_legal_form_abbreviation_1476,entity_legal_form_2704,S.C.P.
entity_legal_form_abbreviation_1477,entity_legal_form_2704,S.R.C.P.
entity_legal_form_abbreviation_1478,entity_legal_form_2706,S.A.T.
entity_legal_form_abbreviation_1479,entity_legal_form_2707,S.A.
entity_legal_form_abbreviation_1480,entity_legal_form_2708,S.I.I.
entity_legal_form_abbreviation_1481,entity_legal_form_2709,SICAV
entity_legal_form_abbreviation_1482,entity_legal_form_2710,S.L.N.E.
entity_legal_form_abbreviation_1483,entity_legal_form_2711,S.E.
entity_legal_form_abbreviation_1484,entity_legal_form_2713,M.P.S.
entity_legal_form_abbreviation_1485,entity_legal_form_2714,S.A.P.
entity_legal_form_abbreviation_1486,entity_legal_form_2716,SCR
entity_legal_form_abbreviation_1487,entity_legal_form_2717,S.Coop.P.
entity_legal_form_abbreviation_1488,entity_legal_form_2718,A.E.I.E.
entity_legal_form_abbreviation_1489,entity_legal_form_2720,SCR-Pyme
entity_legal_form_abbreviation_1490,entity_legal_form_2721,S.L.
entity_legal_form_abbreviation_1491,entity_legal_form_2721,S.R.L.
entity_legal_form_abbreviation_1492,entity_legal_form_2722,F.I.A.M.M.
entity_legal_form_abbreviation_1493,entity_legal_form_2723,F.P.
entity_legal_form_abbreviation_1494,entity_legal_form_2724,S.Com. p. A.
entity_legal_form_abbreviation_1495,entity_legal_form_2725,S.Com:p.A.P.
entity_legal_form_abbreviation_1496,entity_legal_form_2726,S. Coop. E.
entity_legal_form_abbreviation_1497,entity_legal_form_2726,SCE
entity_legal_form_abbreviation_1498,entity_legal_form_2727,A.I.E.
entity_legal_form_abbreviation_1499,entity_legal_form_2728,S.G.R.
entity_legal_form_abbreviation_1500,entity_legal_form_2729,E.R.L.
entity_legal_form_abbreviation_1501,entity_legal_form_2730,S.R.L.P.
entity_legal_form_abbreviation_1502,entity_legal_form_2730,S.L.P.
entity_legal_form_abbreviation_1503,entity_legal_form_2731,FCR
entity_legal_form_abbreviation_1504,entity_legal_form_2732,IIC
entity_legal_form_abbreviation_1505,entity_legal_form_2735,F.I.I.
entity_legal_form_abbreviation_1506,entity_legal_form_2736,S.A.L.
entity_legal_form_abbreviation_1507,entity_legal_form_2737,SLU
entity_legal_form_abbreviation_1508,entity_legal_form_2738,F.I.
entity_legal_form_abbreviation_1509,entity_legal_form_2740,S.C.
entity_legal_form_abbreviation_1510,entity_legal_form_2740,S.R.C.
entity_legal_form_abbreviation_1511,entity_legal_form_2742,S. en C.
entity_legal_form_abbreviation_1512,entity_legal_form_2742,S. Com.
entity_legal_form_abbreviation_1513,entity_legal_form_2745,F.I.M.
entity_legal_form_abbreviation_1514,entity_legal_form_2746,S. en C.P.
entity_legal_form_abbreviation_1515,entity_legal_form_2746,S.Com.P.
entity_legal_form_abbreviation_1516,entity_legal_form_2747,FCR-Pyme
entity_legal_form_abbreviation_1517,entity_legal_form_2751,CV
entity_legal_form_abbreviation_1518,entity_legal_form_2751,cv
entity_legal_form_abbreviation_1519,entity_legal_form_2751,C.V.
entity_legal_form_abbreviation_1520,entity_legal_form_2751,c.v.
entity_legal_form_abbreviation_1521,entity_legal_form_2753,CV
entity_legal_form_abbreviation_1522,entity_legal_form_2753,cv
entity_legal_form_abbreviation_1523,entity_legal_form_2753,C.V.
entity_legal_form_abbreviation_1524,entity_legal_form_2753,c.v.
entity_legal_form_abbreviation_1525,entity_legal_form_2755,NV
entity_legal_form_abbreviation_1526,entity_legal_form_2755,nv
entity_legal_form_abbreviation_1527,entity_legal_form_2755,N.V.
entity_legal_form_abbreviation_1528,entity_legal_form_2755,n.v.
entity_legal_form_abbreviation_1529,entity_legal_form_2756,VOF
entity_legal_form_abbreviation_1530,entity_legal_form_2756,vof
entity_legal_form_abbreviation_1531,entity_legal_form_2756,V.O.F.
entity_legal_form_abbreviation_1532,entity_legal_form_2756,v.o.f.
entity_legal_form_abbreviation_1533,entity_legal_form_2757,I
entity_legal_form_abbreviation_1534,entity_legal_form_2759,TSF
entity_legal_form_abbreviation_1535,entity_legal_form_2760,MB
entity_legal_form_abbreviation_1536,entity_legal_form_2762,SE
entity_legal_form_abbreviation_1537,entity_legal_form_2762,S.E.
entity_legal_form_abbreviation_1538,entity_legal_form_2763,SCE
entity_legal_form_abbreviation_1539,entity_legal_form_2763,S.C.E.
entity_legal_form_abbreviation_1540,entity_legal_form_2764,SF
entity_legal_form_abbreviation_1541,entity_legal_form_2765,HB
entity_legal_form_abbreviation_1542,entity_legal_form_2766,BAB
entity_legal_form_abbreviation_1543,entity_legal_form_2767,Ek. för.
entity_legal_form_abbreviation_1544,entity_legal_form_2768,KB
entity_legal_form_abbreviation_1545,entity_legal_form_2770,SB
entity_legal_form_abbreviation_1546,entity_legal_form_2771,FOF
entity_legal_form_abbreviation_1547,entity_legal_form_2772,OFB
entity_legal_form_abbreviation_1548,entity_legal_form_2773,FAB
entity_legal_form_abbreviation_1549,entity_legal_form_2774,KHF
entity_legal_form_abbreviation_1550,entity_legal_form_2775,EEIG
entity_legal_form_abbreviation_1551,entity_legal_form_2776,EGTS
entity_legal_form_abbreviation_1552,entity_legal_form_2777,BRF
entity_legal_form_abbreviation_1553,entity_legal_form_2780,AB
entity_legal_form_abbreviation_1554,entity_legal_form_2781,Foreign Coop. & Ltd.Co.
entity_legal_form_abbreviation_1555,entity_legal_form_2782,Coop & Sarl étranger
entity_legal_form_abbreviation_1556,entity_legal_form_2783,Ausl. Gen. & GMBH
entity_legal_form_abbreviation_1557,entity_legal_form_2784,Coop. & SAGL estero
entity_legal_form_abbreviation_1558,entity_legal_form_2785,Embassy
entity_legal_form_abbreviation_1559,entity_legal_form_2786,Ambassade
entity_legal_form_abbreviation_1560,entity_legal_form_2787,Botschaft
entity_legal_form_abbreviation_1561,entity_legal_form_2788,Ambasciate
entity_legal_form_abbreviation_1562,entity_legal_form_2789,Simple Co.
entity_legal_form_abbreviation_1563,entity_legal_form_2791,Einfache Gesellsch.
entity_legal_form_abbreviation_1564,entity_legal_form_2797,Foreign legal nature
entity_legal_form_abbreviation_1565,entity_legal_form_2798,Nature jur. étran.
entity_legal_form_abbreviation_1566,entity_legal_form_2799,Ausl. Rechtsform
entity_legal_form_abbreviation_1567,entity_legal_form_2800,Natura guiri. estera
entity_legal_form_abbreviation_1568,entity_legal_form_2801,Federal administration
entity_legal_form_abbreviation_1569,entity_legal_form_2802,Confédération
entity_legal_form_abbreviation_1570,entity_legal_form_2803,Bund
entity_legal_form_abbreviation_1571,entity_legal_form_2804,Confederazione
entity_legal_form_abbreviation_1572,entity_legal_form_2805,Ltd
entity_legal_form_abbreviation_1573,entity_legal_form_2805,Ltd.
entity_legal_form_abbreviation_1574,entity_legal_form_2805,Limited
entity_legal_form_abbreviation_1575,entity_legal_form_2806,SARL
entity_legal_form_abbreviation_1576,entity_legal_form_2807,GMBH
entity_legal_form_abbreviation_1577,entity_legal_form_2808,SAGL
entity_legal_form_abbreviation_1578,entity_legal_form_2817,Pub. Sec. inst.
entity_legal_form_abbreviation_1579,entity_legal_form_2818,Inst. droit public
entity_legal_form_abbreviation_1580,entity_legal_form_2819,Inst. öff. Recht
entity_legal_form_abbreviation_1581,entity_legal_form_2820,Ist. dir. pubblico
entity_legal_form_abbreviation_1582,entity_legal_form_2821,Individually owned Co.
entity_legal_form_abbreviation_1583,entity_legal_form_2822,Raison individuelle
entity_legal_form_abbreviation_1584,entity_legal_form_2823,Einzelfirma
entity_legal_form_abbreviation_1585,entity_legal_form_2824,Ragione individuale
entity_legal_form_abbreviation_1586,entity_legal_form_2825,Fed. publ. co.
entity_legal_form_abbreviation_1587,entity_legal_form_2826,Ent. pub. fédérale
entity_legal_form_abbreviation_1588,entity_legal_form_2827,öff. Unt. Bund
entity_legal_form_abbreviation_1589,entity_legal_form_2828,Imp. pubb. federale
entity_legal_form_abbreviation_1590,entity_legal_form_2829,Ltd partnership
entity_legal_form_abbreviation_1591,entity_legal_form_2830,Soc. en commandite
entity_legal_form_abbreviation_1592,entity_legal_form_2831,Kommanditgesellsch.
entity_legal_form_abbreviation_1593,entity_legal_form_2832,Soc. in accomandita
entity_legal_form_abbreviation_1594,entity_legal_form_2833,Internat. Org.
entity_legal_form_abbreviation_1595,entity_legal_form_2834,Org. Internationales
entity_legal_form_abbreviation_1596,entity_legal_form_2835,Int. Organisation
entity_legal_form_abbreviation_1597,entity_legal_form_2836,Org. Internazionali
entity_legal_form_abbreviation_1598,entity_legal_form_2837,Public corporation
entity_legal_form_abbreviation_1599,entity_legal_form_2838,Corp. droit public
entity_legal_form_abbreviation_1600,entity_legal_form_2839,öff.-rechtl. Körp.
entity_legal_form_abbreviation_1601,entity_legal_form_2840,Corp. diritto pubb.
entity_legal_form_abbreviation_1602,entity_legal_form_2841,Cantonal administration
entity_legal_form_abbreviation_1603,entity_legal_form_2842,Canton
entity_legal_form_abbreviation_1604,entity_legal_form_2843,Kanton
entity_legal_form_abbreviation_1605,entity_legal_form_2844,Cantone
entity_legal_form_abbreviation_1606,entity_legal_form_2853,Local administration
entity_legal_form_abbreviation_1607,entity_legal_form_2854,Commune
entity_legal_form_abbreviation_1608,entity_legal_form_2855,Gemeinde
entity_legal_form_abbreviation_1609,entity_legal_form_2856,Comune
entity_legal_form_abbreviation_1610,entity_legal_form_2861,Cant. publ. co.
entity_legal_form_abbreviation_1611,entity_legal_form_2862,Ent. pub. cantonale
entity_legal_form_abbreviation_1612,entity_legal_form_2863,öff. Unt. Kanton
entity_legal_form_abbreviation_1613,entity_legal_form_2864,Imp. pubb. cantonale
entity_legal_form_abbreviation_1614,entity_legal_form_2865,Foreign PLC
entity_legal_form_abbreviation_1615,entity_legal_form_2866,SAdom. étran.
entity_legal_form_abbreviation_1616,entity_legal_form_2867,Ausl. AG & LTD
entity_legal_form_abbreviation_1617,entity_legal_form_2868,SA dom. estero
entity_legal_form_abbreviation_1618,entity_legal_form_2869,Power Att.
entity_legal_form_abbreviation_1619,entity_legal_form_2870,Procuration
entity_legal_form_abbreviation_1620,entity_legal_form_2871,Prokura
entity_legal_form_abbreviation_1621,entity_legal_form_2872,Procura
entity_legal_form_abbreviation_1622,entity_legal_form_2873,Loc. publ. co.
entity_legal_form_abbreviation_1623,entity_legal_form_2874,Ent. pub. communale
entity_legal_form_abbreviation_1624,entity_legal_form_2875,öff. Unt. Gemeinde
entity_legal_form_abbreviation_1625,entity_legal_form_2876,Imp. pubb. comunale
entity_legal_form_abbreviation_1626,entity_legal_form_2877,Corp. publ. co.
entity_legal_form_abbreviation_1627,entity_legal_form_2878,Ent. pub. corpor.
entity_legal_form_abbreviation_1628,entity_legal_form_2879,öff. Unt. Körp.
entity_legal_form_abbreviation_1629,entity_legal_form_2880,Imp. pubb. corpora.
entity_legal_form_abbreviation_1630,entity_legal_form_2881,Partnership (general)
entity_legal_form_abbreviation_1631,entity_legal_form_2882,Soc. nom collectif
entity_legal_form_abbreviation_1632,entity_legal_form_2883,Kollektivgesellsch.
entity_legal_form_abbreviation_1633,entity_legal_form_2884,Soc. nome collettivo
entity_legal_form_abbreviation_1634,entity_legal_form_2885,PLC
entity_legal_form_abbreviation_1635,entity_legal_form_2886,SA
entity_legal_form_abbreviation_1636,entity_legal_form_2887,AG
entity_legal_form_abbreviation_1637,entity_legal_form_2888,SA
entity_legal_form_abbreviation_1638,entity_legal_form_2889,Undivided
entity_legal_form_abbreviation_1639,entity_legal_form_2890,Indivisions
entity_legal_form_abbreviation_1640,entity_legal_form_2892,Indivisioni
entity_legal_form_abbreviation_1641,entity_legal_form_2897,Foreign Enterprise
entity_legal_form_abbreviation_1642,entity_legal_form_2898,Ent. Etrangère
entity_legal_form_abbreviation_1643,entity_legal_form_2899,Aus. Unt.
entity_legal_form_abbreviation_1644,entity_legal_form_2900,Imp. Str.
entity_legal_form_abbreviation_1645,entity_legal_form_2901,Ldt part. Coll. Invest.
entity_legal_form_abbreviation_1646,entity_legal_form_2902,Soc. com. Investissement
entity_legal_form_abbreviation_1647,entity_legal_form_2903,Kommandit. Kapitalanlagen
entity_legal_form_abbreviation_1648,entity_legal_form_2904,Soc. com. investimenti
entity_legal_form_abbreviation_1649,entity_legal_form_2905,Branch RC
entity_legal_form_abbreviation_1650,entity_legal_form_2906,Succ. RC
entity_legal_form_abbreviation_1651,entity_legal_form_2907,Zweig. HR
entity_legal_form_abbreviation_1652,entity_legal_form_2908,Succ. RC
entity_legal_form_abbreviation_1653,entity_legal_form_2909,Distr. publ. co.
entity_legal_form_abbreviation_1654,entity_legal_form_2910,Ent. pub. district
entity_legal_form_abbreviation_1655,entity_legal_form_2911,öff. Unt. Bezirk
entity_legal_form_abbreviation_1656,entity_legal_form_2912,Imp. pubb. distretto
entity_legal_form_abbreviation_1657,entity_legal_form_2914,Soc. comm. action
entity_legal_form_abbreviation_1658,entity_legal_form_2915,Kommandit-AG
entity_legal_form_abbreviation_1659,entity_legal_form_2916,Soc. com. per azioni
entity_legal_form_abbreviation_1660,entity_legal_form_2921,District administration
entity_legal_form_abbreviation_1661,entity_legal_form_2922,District
entity_legal_form_abbreviation_1662,entity_legal_form_2923,Bezirk
entity_legal_form_abbreviation_1663,entity_legal_form_2924,Distretto
entity_legal_form_abbreviation_1664,entity_legal_form_2946,SUARL
entity_legal_form_abbreviation_1665,entity_legal_form_2948,SARL
entity_legal_form_abbreviation_1666,entity_legal_form_2949,SA
entity_legal_form_abbreviation_1667,entity_legal_form_2955,Koll.Şti.
entity_legal_form_abbreviation_1668,entity_legal_form_2957,Kom.Şti
entity_legal_form_abbreviation_1669,entity_legal_form_2958,Ltd. Şti.
entity_legal_form_abbreviation_1670,entity_legal_form_2960,A.Ş.
entity_legal_form_abbreviation_1671,entity_legal_form_2961,PTY
entity_legal_form_abbreviation_1672,entity_legal_form_2964,LTD
entity_legal_form_abbreviation_1673,entity_legal_form_3002,FZ LLC
entity_legal_form_abbreviation_1674,entity_legal_form_3004,CIC
entity_legal_form_abbreviation_1675,entity_legal_form_3006,UKS
entity_legal_form_abbreviation_1676,entity_legal_form_3007,Ltd
entity_legal_form_abbreviation_1677,entity_legal_form_3007,Ltd.
entity_legal_form_abbreviation_1678,entity_legal_form_3007,Limited
entity_legal_form_abbreviation_1679,entity_legal_form_3008,CCC
entity_legal_form_abbreviation_1680,entity_legal_form_3008,C.C.C.
entity_legal_form_abbreviation_1681,entity_legal_form_3016,PLC
entity_legal_form_abbreviation_1682,entity_legal_form_3016,P.L.C
entity_legal_form_abbreviation_1683,entity_legal_form_3016,plc
entity_legal_form_abbreviation_1684,entity_legal_form_3016,p.l.c
entity_legal_form_abbreviation_1685,entity_legal_form_3017,CCC
entity_legal_form_abbreviation_1686,entity_legal_form_3017,C.C.C.
entity_legal_form_abbreviation_1687,entity_legal_form_3020,BR
entity_legal_form_abbreviation_1688,entity_legal_form_3024,Ltd
entity_legal_form_abbreviation_1689,entity_legal_form_3024,Ltd.
entity_legal_form_abbreviation_1690,entity_legal_form_3024,Limited
entity_legal_form_abbreviation_1691,entity_legal_form_3025,cyf
entity_legal_form_abbreviation_1692,entity_legal_form_3025,cyf.
entity_legal_form_abbreviation_1693,entity_legal_form_3026,SE
entity_legal_form_abbreviation_1694,entity_legal_form_3026,S.E.
entity_legal_form_abbreviation_1695,entity_legal_form_3028,LP
entity_legal_form_abbreviation_1696,entity_legal_form_3028,limited partnership
entity_legal_form_abbreviation_1697,entity_legal_form_3028,Limited Partnership
entity_legal_form_abbreviation_1698,entity_legal_form_3029,BenCom
entity_legal_form_abbreviation_1699,entity_legal_form_3032,cyf
entity_legal_form_abbreviation_1700,entity_legal_form_3032,cyf.
entity_legal_form_abbreviation_1701,entity_legal_form_3035,EEIG
entity_legal_form_abbreviation_1702,entity_legal_form_3037,UKEIG
entity_legal_form_abbreviation_1703,entity_legal_form_3039,PAC
entity_legal_form_abbreviation_1704,entity_legal_form_3041,limited liability partnership
entity_legal_form_abbreviation_1705,entity_legal_form_3041,LLP
entity_legal_form_abbreviation_1706,entity_legal_form_3041,Limited Liability Partnership
entity_legal_form_abbreviation_1707,entity_legal_form_3042,PAC
entity_legal_form_abbreviation_1708,entity_legal_form_3043,Ltd
entity_legal_form_abbreviation_1709,entity_legal_form_3043,Ltd.
entity_legal_form_abbreviation_1710,entity_legal_form_3043,Limited
entity_legal_form_abbreviation_1711,entity_legal_form_3044,Co-op
entity_legal_form_abbreviation_1712,entity_legal_form_3047,Co-op
entity_legal_form_abbreviation_1713,entity_legal_form_3049,BenCom
entity_legal_form_abbreviation_1714,entity_legal_form_3053,FSA
entity_legal_form_abbreviation_1715,entity_legal_form_3055,N.A.
entity_legal_form_abbreviation_1716,entity_legal_form_3058,L.L.P.
entity_legal_form_abbreviation_1717,entity_legal_form_3058,LLP
entity_legal_form_abbreviation_1718,entity_legal_form_3059,L.L.C.
entity_legal_form_abbreviation_1719,entity_legal_form_3059,LLC
entity_legal_form_abbreviation_1720,entity_legal_form_3061,Inc.
entity_legal_form_abbreviation_1721,entity_legal_form_3061,Corp.
entity_legal_form_abbreviation_1722,entity_legal_form_3070,INC
entity_legal_form_abbreviation_1723,entity_legal_form_3072,L.L.C.
entity_legal_form_abbreviation_1724,entity_legal_form_3072,LLC
entity_legal_form_abbreviation_1725,entity_legal_form_3075,L.L.P.
entity_legal_form_abbreviation_1726,entity_legal_form_3075,LLP
entity_legal_form_abbreviation_1727,entity_legal_form_3076,P.C.
entity_legal_form_abbreviation_1728,entity_legal_form_3077,COOP
entity_legal_form_abbreviation_1729,entity_legal_form_3078,LP
entity_legal_form_abbreviation_1730,entity_legal_form_3102,Corp.
entity_legal_form_abbreviation_1731,entity_legal_form_3102,Inc.
entity_legal_form_abbreviation_1732,entity_legal_form_3102,Co.
entity_legal_form_abbreviation_1733,entity_legal_form_3102,Ltd.
entity_legal_form_abbreviation_1734,entity_legal_form_3106,LLLP
entity_legal_form_abbreviation_1735,entity_legal_form_3106,L.L.L.P.
entity_legal_form_abbreviation_1736,entity_legal_form_3107,Corporation
entity_legal_form_abbreviation_1737,entity_legal_form_3107,Incorporated
entity_legal_form_abbreviation_1738,entity_legal_form_3107,Company
entity_legal_form_abbreviation_1739,entity_legal_form_3107,Limited
entity_legal_form_abbreviation_1740,entity_legal_form_3107,Corp.
entity_legal_form_abbreviation_1741,entity_legal_form_3107,Inc.
entity_legal_form_abbreviation_1742,entity_legal_form_3107,Co.
entity_legal_form_abbreviation_1743,entity_legal_form_3107,Ltd.
entity_legal_form_abbreviation_1744,entity_legal_form_3111,LP
entity_legal_form_abbreviation_1745,entity_legal_form_3111,L.P.
entity_legal_form_abbreviation_1746,entity_legal_form_3111,LLLP
entity_legal_form_abbreviation_1747,entity_legal_form_3111,L.L.L.P.
entity_legal_form_abbreviation_1748,entity_legal_form_3113,Corporation
entity_legal_form_abbreviation_1749,entity_legal_form_3113,Company
entity_legal_form_abbreviation_1750,entity_legal_form_3113,Incorporated
entity_legal_form_abbreviation_1751,entity_legal_form_3113,Incorporation
entity_legal_form_abbreviation_1752,entity_legal_form_3113,Limited
entity_legal_form_abbreviation_1753,entity_legal_form_3113,Corp
entity_legal_form_abbreviation_1754,entity_legal_form_3113,Co
entity_legal_form_abbreviation_1755,entity_legal_form_3113,Inc
entity_legal_form_abbreviation_1756,entity_legal_form_3113,Ltd
entity_legal_form_abbreviation_1757,entity_legal_form_3116,LLC
entity_legal_form_abbreviation_1758,entity_legal_form_3116,L.L.C.
entity_legal_form_abbreviation_1759,entity_legal_form_3118,Corporation
entity_legal_form_abbreviation_1760,entity_legal_form_3118,Company
entity_legal_form_abbreviation_1761,entity_legal_form_3118,Incorporated
entity_legal_form_abbreviation_1762,entity_legal_form_3118,Incorporation
entity_legal_form_abbreviation_1763,entity_legal_form_3118,Limited
entity_legal_form_abbreviation_1764,entity_legal_form_3118,Corp
entity_legal_form_abbreviation_1765,entity_legal_form_3118,Co
entity_legal_form_abbreviation_1766,entity_legal_form_3118,Inc
entity_legal_form_abbreviation_1767,entity_legal_form_3118,Ltd
entity_legal_form_abbreviation_1768,entity_legal_form_3124,PC
entity_legal_form_abbreviation_1769,entity_legal_form_3128,L.C.A.
entity_legal_form_abbreviation_1770,entity_legal_form_3128,LCA
entity_legal_form_abbreviation_1771,entity_legal_form_3130,limited
entity_legal_form_abbreviation_1772,entity_legal_form_3130,company
entity_legal_form_abbreviation_1773,entity_legal_form_3130,l.p.
entity_legal_form_abbreviation_1774,entity_legal_form_3130,lp
entity_legal_form_abbreviation_1775,entity_legal_form_3130,ltd.
entity_legal_form_abbreviation_1776,entity_legal_form_3130,co.
entity_legal_form_abbreviation_1777,entity_legal_form_3131,Corporation
entity_legal_form_abbreviation_1778,entity_legal_form_3131,Company
entity_legal_form_abbreviation_1779,entity_legal_form_3131,Incorporated
entity_legal_form_abbreviation_1780,entity_legal_form_3131,Limited
entity_legal_form_abbreviation_1781,entity_legal_form_3131,Corp
entity_legal_form_abbreviation_1782,entity_legal_form_3131,Co
entity_legal_form_abbreviation_1783,entity_legal_form_3131,Inc
